Machine375
40 2
0 0 33
0 1 1
1 0 1
1 1 24
2 0 7
2 1 36
3 0 13
3 1 21
4 0 3
4 1 1
5 0 6
5 1 4
6 0 17
6 1 39
7 0 5
7 1 37
8 0 14
8 1 24
9 0 28
9 1 9
10 0 16
10 1 22
11 0 26
11 1 21
12 0 29
12 1 38
13 0 9
13 1 21
14 0 39
14 1 23
15 0 0
15 1 15
16 0 17
16 1 10
17 0 37
17 1 19
18 0 6
18 1 38
19 0 5
19 1 20
20 0 7
20 1 16
21 0 32
21 1 3
22 0 36
22 1 17
23 0 35
23 1 13
24 0 9
24 1 13
25 0 36
25 1 2
26 0 34
26 1 16
27 0 20
27 1 19
28 0 28
28 1 27
29 0 3
29 1 31
30 0 26
30 1 7
31 0 15
31 1 15
32 0 37
32 1 29
33 0 23
33 1 15
34 0 7
34 1 13
35 0 15
35 1 27
36 0 28
36 1 33
37 0 14
37 1 6
38 0 2
38 1 29
39 0 31
39 1 26
