Machine535
40 2
0 0 7
0 1 29
1 0 23
1 1 2
2 0 22
2 1 34
3 0 22
3 1 20
4 0 1
4 1 16
5 0 14
5 1 11
6 0 37
6 1 4
7 0 0
7 1 27
8 0 23
8 1 3
9 0 0
9 1 12
10 0 6
10 1 24
11 0 6
11 1 9
12 0 2
12 1 12
13 0 28
13 1 39
14 0 8
14 1 38
15 0 8
15 1 21
16 0 5
16 1 3
17 0 31
17 1 16
18 0 30
18 1 15
19 0 19
19 1 17
20 0 37
20 1 24
21 0 38
21 1 24
22 0 8
22 1 28
23 0 14
23 1 25
24 0 26
24 1 24
25 0 38
25 1 10
26 0 21
26 1 21
27 0 15
27 1 22
28 0 23
28 1 20
29 0 35
29 1 28
30 0 1
30 1 12
31 0 7
31 1 8
32 0 18
32 1 7
33 0 25
33 1 32
34 0 1
34 1 30
35 0 23
35 1 38
36 0 12
36 1 27
37 0 32
37 1 33
38 0 23
38 1 30
39 0 16
39 1 20
