Machine574
40 2
0 0 38
0 1 39
1 0 25
1 1 12
2 0 9
2 1 10
3 0 35
3 1 19
4 0 38
4 1 23
5 0 20
5 1 25
6 0 4
6 1 2
7 0 13
7 1 30
8 0 6
8 1 29
9 0 10
9 1 14
10 0 10
10 1 9
11 0 21
11 1 26
12 0 10
12 1 36
13 0 19
13 1 5
14 0 29
14 1 26
15 0 33
15 1 6
16 0 4
16 1 26
17 0 22
17 1 14
18 0 39
18 1 33
19 0 18
19 1 16
20 0 1
20 1 20
21 0 19
21 1 31
22 0 6
22 1 28
23 0 26
23 1 15
24 0 20
24 1 14
25 0 11
25 1 5
26 0 6
26 1 8
27 0 36
27 1 38
28 0 30
28 1 32
29 0 8
29 1 8
30 0 34
30 1 0
31 0 39
31 1 10
32 0 17
32 1 17
33 0 19
33 1 36
34 0 12
34 1 10
35 0 37
35 1 23
36 0 1
36 1 21
37 0 27
37 1 37
38 0 20
38 1 30
39 0 29
39 1 30
