Machine371
40 2
0 0 31
0 1 27
1 0 23
1 1 13
2 0 17
2 1 39
3 0 3
3 1 2
4 0 22
4 1 13
5 0 30
5 1 18
6 0 18
6 1 20
7 0 1
7 1 14
8 0 7
8 1 6
9 0 21
9 1 27
10 0 37
10 1 14
11 0 6
11 1 25
12 0 19
12 1 21
13 0 22
13 1 35
14 0 6
14 1 36
15 0 25
15 1 18
16 0 29
16 1 26
17 0 37
17 1 32
18 0 36
18 1 8
19 0 10
19 1 39
20 0 25
20 1 37
21 0 10
21 1 31
22 0 8
22 1 4
23 0 0
23 1 36
24 0 15
24 1 17
25 0 35
25 1 23
26 0 20
26 1 1
27 0 6
27 1 22
28 0 29
28 1 31
29 0 32
29 1 13
30 0 17
30 1 38
31 0 11
31 1 15
32 0 36
32 1 32
33 0 31
33 1 5
34 0 2
34 1 0
35 0 24
35 1 11
36 0 30
36 1 30
37 0 6
37 1 36
38 0 34
38 1 15
39 0 32
39 1 31
