Machine526
40 2
0 0 0
0 1 20
1 0 23
1 1 11
2 0 37
2 1 14
3 0 8
3 1 2
4 0 38
4 1 30
5 0 39
5 1 36
6 0 37
6 1 21
7 0 24
7 1 27
8 0 22
8 1 33
9 0 23
9 1 32
10 0 38
10 1 17
11 0 23
11 1 17
12 0 32
12 1 0
13 0 33
13 1 9
14 0 27
14 1 33
15 0 31
15 1 4
16 0 10
16 1 9
17 0 39
17 1 27
18 0 27
18 1 18
19 0 14
19 1 22
20 0 37
20 1 21
21 0 33
21 1 26
22 0 33
22 1 8
23 0 25
23 1 35
24 0 20
24 1 28
25 0 14
25 1 23
26 0 20
26 1 32
27 0 9
27 1 2
28 0 36
28 1 16
29 0 9
29 1 22
30 0 15
30 1 5
31 0 15
31 1 35
32 0 23
32 1 37
33 0 2
33 1 11
34 0 10
34 1 23
35 0 18
35 1 5
36 0 19
36 1 16
37 0 17
37 1 31
38 0 21
38 1 20
39 0 26
39 1 7
