Machine454
40 2
0 0 26
0 1 30
1 0 25
1 1 4
2 0 15
2 1 24
3 0 32
3 1 15
4 0 35
4 1 13
5 0 5
5 1 29
6 0 24
6 1 21
7 0 37
7 1 5
8 0 1
8 1 32
9 0 9
9 1 30
10 0 0
10 1 36
11 0 19
11 1 21
12 0 20
12 1 25
13 0 10
13 1 7
14 0 15
14 1 3
15 0 28
15 1 24
16 0 26
16 1 2
17 0 24
17 1 38
18 0 15
18 1 22
19 0 22
19 1 14
20 0 28
20 1 16
21 0 22
21 1 27
22 0 7
22 1 37
23 0 28
23 1 21
24 0 25
24 1 25
25 0 12
25 1 5
26 0 15
26 1 24
27 0 24
27 1 26
28 0 9
28 1 26
29 0 10
29 1 9
30 0 6
30 1 37
31 0 21
31 1 15
32 0 10
32 1 9
33 0 11
33 1 21
34 0 16
34 1 5
35 0 35
35 1 1
36 0 30
36 1 16
37 0 9
37 1 3
38 0 18
38 1 4
39 0 26
39 1 37
