Machine583
40 2
0 0 37
0 1 14
1 0 9
1 1 38
2 0 29
2 1 27
3 0 30
3 1 34
4 0 8
4 1 9
5 0 36
5 1 36
6 0 26
6 1 38
7 0 25
7 1 13
8 0 33
8 1 22
9 0 32
9 1 14
10 0 33
10 1 30
11 0 4
11 1 21
12 0 28
12 1 27
13 0 19
13 1 0
14 0 36
14 1 16
15 0 11
15 1 6
16 0 15
16 1 22
17 0 9
17 1 29
18 0 19
18 1 18
19 0 12
19 1 4
20 0 28
20 1 9
21 0 23
21 1 37
22 0 18
22 1 31
23 0 33
23 1 38
24 0 11
24 1 15
25 0 28
25 1 35
26 0 0
26 1 11
27 0 32
27 1 29
28 0 11
28 1 29
29 0 11
29 1 21
30 0 3
30 1 9
31 0 34
31 1 2
32 0 21
32 1 34
33 0 26
33 1 5
34 0 13
34 1 18
35 0 9
35 1 39
36 0 25
36 1 29
37 0 16
37 1 18
38 0 0
38 1 19
39 0 3
39 1 14
