Machine400
40 2
0 0 12
0 1 35
1 0 4
1 1 35
2 0 24
2 1 2
3 0 13
3 1 29
4 0 31
4 1 11
5 0 17
5 1 28
6 0 16
6 1 4
7 0 8
7 1 37
8 0 34
8 1 6
9 0 1
9 1 25
10 0 28
10 1 4
11 0 32
11 1 28
12 0 28
12 1 8
13 0 5
13 1 17
14 0 1
14 1 33
15 0 16
15 1 23
16 0 38
16 1 24
17 0 35
17 1 21
18 0 15
18 1 17
19 0 18
19 1 29
20 0 13
20 1 34
21 0 29
21 1 35
22 0 14
22 1 21
23 0 8
23 1 15
24 0 24
24 1 14
25 0 24
25 1 0
26 0 10
26 1 23
27 0 18
27 1 3
28 0 17
28 1 26
29 0 39
29 1 16
30 0 32
30 1 5
31 0 34
31 1 13
32 0 29
32 1 3
33 0 3
33 1 26
34 0 22
34 1 1
35 0 10
35 1 36
36 0 19
36 1 36
37 0 34
37 1 7
38 0 19
38 1 38
39 0 8
39 1 32
