Machine351
40 2
0 0 4
0 1 33
1 0 10
1 1 2
2 0 23
2 1 20
3 0 0
3 1 23
4 0 19
4 1 6
5 0 1
5 1 32
6 0 33
6 1 9
7 0 9
7 1 35
8 0 19
8 1 22
9 0 0
9 1 25
10 0 17
10 1 12
11 0 35
11 1 23
12 0 34
12 1 4
13 0 7
13 1 39
14 0 17
14 1 24
15 0 9
15 1 34
16 0 17
16 1 2
17 0 7
17 1 0
18 0 5
18 1 19
19 0 24
19 1 1
20 0 25
20 1 36
21 0 23
21 1 17
22 0 6
22 1 19
23 0 14
23 1 36
24 0 35
24 1 21
25 0 1
25 1 34
26 0 5
26 1 8
27 0 33
27 1 33
28 0 26
28 1 30
29 0 13
29 1 25
30 0 3
30 1 17
31 0 24
31 1 20
32 0 39
32 1 1
33 0 26
33 1 39
34 0 19
34 1 9
35 0 24
35 1 17
36 0 26
36 1 0
37 0 2
37 1 22
38 0 12
38 1 20
39 0 27
39 1 36
