Machine502
40 2
0 0 12
0 1 33
1 0 3
1 1 22
2 0 36
2 1 0
3 0 39
3 1 23
4 0 20
4 1 27
5 0 38
5 1 26
6 0 36
6 1 23
7 0 15
7 1 37
8 0 12
8 1 13
9 0 3
9 1 0
10 0 0
10 1 23
11 0 30
11 1 29
12 0 37
12 1 26
13 0 24
13 1 37
14 0 37
14 1 32
15 0 27
15 1 18
16 0 39
16 1 35
17 0 21
17 1 38
18 0 25
18 1 24
19 0 33
19 1 39
20 0 31
20 1 8
21 0 16
21 1 18
22 0 22
22 1 14
23 0 26
23 1 18
24 0 32
24 1 2
25 0 11
25 1 23
26 0 12
26 1 35
27 0 36
27 1 27
28 0 16
28 1 25
29 0 4
29 1 0
30 0 3
30 1 2
31 0 33
31 1 2
32 0 10
32 1 18
33 0 22
33 1 4
34 0 35
34 1 7
35 0 27
35 1 21
36 0 10
36 1 29
37 0 36
37 1 30
38 0 35
38 1 6
39 0 7
39 1 16
