Machine566
40 2
0 0 18
0 1 26
1 0 37
1 1 38
2 0 30
2 1 30
3 0 18
3 1 29
4 0 36
4 1 7
5 0 15
5 1 5
6 0 13
6 1 35
7 0 19
7 1 13
8 0 37
8 1 28
9 0 39
9 1 7
10 0 26
10 1 9
11 0 18
11 1 12
12 0 29
12 1 35
13 0 14
13 1 37
14 0 0
14 1 3
15 0 24
15 1 26
16 0 37
16 1 31
17 0 33
17 1 5
18 0 8
18 1 14
19 0 2
19 1 16
20 0 2
20 1 29
21 0 3
21 1 7
22 0 12
22 1 4
23 0 23
23 1 12
24 0 11
24 1 35
25 0 25
25 1 36
26 0 18
26 1 35
27 0 1
27 1 39
28 0 9
28 1 19
29 0 6
29 1 38
30 0 25
30 1 22
31 0 26
31 1 39
32 0 9
32 1 32
33 0 35
33 1 37
34 0 32
34 1 24
35 0 25
35 1 2
36 0 20
36 1 34
37 0 29
37 1 18
38 0 7
38 1 31
39 0 19
39 1 34
