Machine563
40 2
0 0 7
0 1 15
1 0 0
1 1 10
2 0 17
2 1 33
3 0 38
3 1 30
4 0 3
4 1 8
5 0 31
5 1 13
6 0 3
6 1 1
7 0 6
7 1 26
8 0 2
8 1 37
9 0 8
9 1 29
10 0 5
10 1 11
11 0 9
11 1 33
12 0 29
12 1 3
13 0 21
13 1 20
14 0 10
14 1 31
15 0 30
15 1 27
16 0 6
16 1 24
17 0 11
17 1 14
18 0 16
18 1 33
19 0 17
19 1 4
20 0 9
20 1 19
21 0 1
21 1 0
22 0 37
22 1 3
23 0 31
23 1 16
24 0 20
24 1 17
25 0 15
25 1 26
26 0 34
26 1 35
27 0 5
27 1 26
28 0 7
28 1 29
29 0 35
29 1 12
30 0 15
30 1 38
31 0 17
31 1 28
32 0 3
32 1 3
33 0 33
33 1 2
34 0 33
34 1 27
35 0 27
35 1 34
36 0 14
36 1 20
37 0 3
37 1 33
38 0 0
38 1 17
39 0 28
39 1 4
