Machine513
40 2
0 0 13
0 1 22
1 0 13
1 1 10
2 0 28
2 1 12
3 0 16
3 1 31
4 0 11
4 1 33
5 0 36
5 1 7
6 0 30
6 1 0
7 0 36
7 1 11
8 0 31
8 1 3
9 0 14
9 1 27
10 0 14
10 1 36
11 0 28
11 1 27
12 0 13
12 1 16
13 0 39
13 1 8
14 0 6
14 1 17
15 0 1
15 1 31
16 0 20
16 1 35
17 0 22
17 1 28
18 0 35
18 1 2
19 0 26
19 1 32
20 0 24
20 1 35
21 0 4
21 1 25
22 0 27
22 1 4
23 0 16
23 1 28
24 0 10
24 1 37
25 0 17
25 1 9
26 0 29
26 1 13
27 0 30
27 1 30
28 0 11
28 1 25
29 0 36
29 1 1
30 0 11
30 1 26
31 0 36
31 1 2
32 0 16
32 1 13
33 0 7
33 1 29
34 0 16
34 1 21
35 0 16
35 1 1
36 0 25
36 1 38
37 0 10
37 1 11
38 0 36
38 1 36
39 0 37
39 1 26
