Machine512
40 2
0 0 29
0 1 5
1 0 34
1 1 13
2 0 25
2 1 25
3 0 32
3 1 16
4 0 12
4 1 34
5 0 16
5 1 31
6 0 16
6 1 33
7 0 27
7 1 0
8 0 5
8 1 4
9 0 17
9 1 30
10 0 25
10 1 11
11 0 9
11 1 39
12 0 35
12 1 28
13 0 1
13 1 30
14 0 22
14 1 5
15 0 15
15 1 24
16 0 39
16 1 5
17 0 14
17 1 3
18 0 5
18 1 7
19 0 34
19 1 20
20 0 13
20 1 2
21 0 20
21 1 32
22 0 37
22 1 6
23 0 5
23 1 16
24 0 0
24 1 34
25 0 10
25 1 21
26 0 39
26 1 17
27 0 3
27 1 26
28 0 33
28 1 24
29 0 8
29 1 12
30 0 13
30 1 19
31 0 30
31 1 11
32 0 23
32 1 18
33 0 3
33 1 35
34 0 11
34 1 36
35 0 17
35 1 6
36 0 17
36 1 14
37 0 34
37 1 25
38 0 26
38 1 15
39 0 23
39 1 21
