Machine348
40 2
0 0 26
0 1 14
1 0 13
1 1 12
2 0 16
2 1 36
3 0 22
3 1 6
4 0 25
4 1 11
5 0 38
5 1 25
6 0 20
6 1 16
7 0 1
7 1 6
8 0 17
8 1 31
9 0 0
9 1 34
10 0 34
10 1 19
11 0 11
11 1 8
12 0 31
12 1 22
13 0 24
13 1 27
14 0 14
14 1 35
15 0 19
15 1 2
16 0 22
16 1 33
17 0 16
17 1 27
18 0 22
18 1 1
19 0 30
19 1 7
20 0 4
20 1 3
21 0 17
21 1 31
22 0 31
22 1 22
23 0 30
23 1 15
24 0 23
24 1 18
25 0 5
25 1 17
26 0 30
26 1 24
27 0 36
27 1 8
28 0 39
28 1 9
29 0 5
29 1 12
30 0 10
30 1 30
31 0 31
31 1 3
32 0 20
32 1 5
33 0 1
33 1 7
34 0 6
34 1 18
35 0 39
35 1 29
36 0 35
36 1 19
37 0 31
37 1 24
38 0 11
38 1 28
39 0 18
39 1 5
