Machine531
40 2
0 0 15
0 1 5
1 0 1
1 1 37
2 0 7
2 1 28
3 0 31
3 1 39
4 0 17
4 1 32
5 0 32
5 1 2
6 0 35
6 1 26
7 0 3
7 1 33
8 0 25
8 1 2
9 0 22
9 1 2
10 0 2
10 1 32
11 0 28
11 1 5
12 0 4
12 1 9
13 0 39
13 1 31
14 0 18
14 1 34
15 0 33
15 1 15
16 0 9
16 1 1
17 0 4
17 1 17
18 0 27
18 1 12
19 0 15
19 1 27
20 0 10
20 1 8
21 0 20
21 1 35
22 0 29
22 1 22
23 0 29
23 1 19
24 0 5
24 1 33
25 0 14
25 1 37
26 0 18
26 1 26
27 0 8
27 1 14
28 0 9
28 1 7
29 0 36
29 1 14
30 0 27
30 1 15
31 0 34
31 1 30
32 0 36
32 1 2
33 0 2
33 1 20
34 0 9
34 1 23
35 0 33
35 1 38
36 0 23
36 1 34
37 0 18
37 1 7
38 0 12
38 1 7
39 0 9
39 1 0
