Machine303
40 2
0 0 5
0 1 3
1 0 39
1 1 33
2 0 5
2 1 18
3 0 15
3 1 11
4 0 16
4 1 34
5 0 6
5 1 33
6 0 12
6 1 20
7 0 19
7 1 11
8 0 17
8 1 37
9 0 1
9 1 11
10 0 17
10 1 15
11 0 38
11 1 13
12 0 4
12 1 36
13 0 29
13 1 32
14 0 34
14 1 33
15 0 28
15 1 10
16 0 0
16 1 25
17 0 28
17 1 25
18 0 13
18 1 32
19 0 26
19 1 11
20 0 30
20 1 20
21 0 15
21 1 19
22 0 26
22 1 20
23 0 31
23 1 38
24 0 16
24 1 7
25 0 26
25 1 1
26 0 27
26 1 32
27 0 39
27 1 24
28 0 31
28 1 1
29 0 16
29 1 17
30 0 27
30 1 4
31 0 19
31 1 6
32 0 12
32 1 37
33 0 29
33 1 37
34 0 32
34 1 3
35 0 39
35 1 9
36 0 23
36 1 25
37 0 25
37 1 33
38 0 20
38 1 15
39 0 35
39 1 31
