Machine372
40 2
0 0 23
0 1 31
1 0 25
1 1 26
2 0 6
2 1 38
3 0 17
3 1 28
4 0 25
4 1 19
5 0 21
5 1 29
6 0 9
6 1 5
7 0 4
7 1 30
8 0 27
8 1 23
9 0 34
9 1 10
10 0 33
10 1 14
11 0 4
11 1 34
12 0 12
12 1 33
13 0 27
13 1 36
14 0 34
14 1 19
15 0 31
15 1 34
16 0 16
16 1 19
17 0 2
17 1 39
18 0 32
18 1 9
19 0 26
19 1 28
20 0 11
20 1 0
21 0 10
21 1 39
22 0 12
22 1 26
23 0 14
23 1 36
24 0 20
24 1 35
25 0 26
25 1 11
26 0 13
26 1 11
27 0 19
27 1 13
28 0 37
28 1 22
29 0 7
29 1 2
30 0 6
30 1 33
31 0 8
31 1 35
32 0 24
32 1 4
33 0 30
33 1 4
34 0 22
34 1 16
35 0 15
35 1 36
36 0 25
36 1 0
37 0 19
37 1 13
38 0 28
38 1 13
39 0 20
39 1 12
