Machine546
40 2
0 0 6
0 1 25
1 0 34
1 1 36
2 0 19
2 1 24
3 0 37
3 1 16
4 0 15
4 1 10
5 0 30
5 1 4
6 0 36
6 1 4
7 0 12
7 1 3
8 0 23
8 1 28
9 0 26
9 1 2
10 0 28
10 1 1
11 0 12
11 1 0
12 0 1
12 1 11
13 0 29
13 1 16
14 0 8
14 1 14
15 0 5
15 1 15
16 0 16
16 1 19
17 0 5
17 1 32
18 0 20
18 1 9
19 0 18
19 1 23
20 0 31
20 1 9
21 0 31
21 1 15
22 0 30
22 1 37
23 0 27
23 1 24
24 0 11
24 1 5
25 0 4
25 1 15
26 0 10
26 1 18
27 0 37
27 1 23
28 0 24
28 1 35
29 0 14
29 1 28
30 0 34
30 1 20
31 0 25
31 1 25
32 0 12
32 1 24
33 0 34
33 1 38
34 0 23
34 1 24
35 0 26
35 1 0
36 0 24
36 1 28
37 0 22
37 1 3
38 0 31
38 1 28
39 0 22
39 1 22
