Machine404
40 2
0 0 12
0 1 26
1 0 35
1 1 21
2 0 15
2 1 28
3 0 3
3 1 14
4 0 20
4 1 11
5 0 13
5 1 18
6 0 13
6 1 0
7 0 16
7 1 22
8 0 29
8 1 15
9 0 37
9 1 10
10 0 3
10 1 1
11 0 22
11 1 5
12 0 19
12 1 20
13 0 39
13 1 30
14 0 5
14 1 22
15 0 7
15 1 29
16 0 4
16 1 36
17 0 22
17 1 2
18 0 39
18 1 1
19 0 2
19 1 18
20 0 29
20 1 32
21 0 23
21 1 11
22 0 2
22 1 38
23 0 31
23 1 20
24 0 34
24 1 7
25 0 8
25 1 11
26 0 32
26 1 29
27 0 26
27 1 1
28 0 0
28 1 9
29 0 26
29 1 16
30 0 26
30 1 19
31 0 37
31 1 15
32 0 19
32 1 14
33 0 15
33 1 5
34 0 22
34 1 14
35 0 18
35 1 28
36 0 11
36 1 2
37 0 12
37 1 19
38 0 33
38 1 6
39 0 31
39 1 25
