Machine317
40 2
0 0 12
0 1 16
1 0 15
1 1 10
2 0 33
2 1 38
3 0 5
3 1 24
4 0 5
4 1 17
5 0 32
5 1 36
6 0 17
6 1 36
7 0 38
7 1 36
8 0 24
8 1 0
9 0 39
9 1 32
10 0 29
10 1 33
11 0 30
11 1 25
12 0 39
12 1 7
13 0 16
13 1 1
14 0 8
14 1 28
15 0 2
15 1 20
16 0 34
16 1 4
17 0 8
17 1 14
18 0 17
18 1 30
19 0 22
19 1 2
20 0 11
20 1 24
21 0 26
21 1 10
22 0 12
22 1 34
23 0 36
23 1 13
24 0 6
24 1 27
25 0 25
25 1 5
26 0 10
26 1 15
27 0 38
27 1 27
28 0 25
28 1 38
29 0 20
29 1 8
30 0 19
30 1 31
31 0 18
31 1 17
32 0 22
32 1 9
33 0 13
33 1 32
34 0 30
34 1 22
35 0 21
35 1 0
36 0 15
36 1 5
37 0 21
37 1 8
38 0 19
38 1 2
39 0 10
39 1 20
