Machine532
40 2
0 0 39
0 1 10
1 0 21
1 1 14
2 0 39
2 1 5
3 0 30
3 1 24
4 0 15
4 1 15
5 0 38
5 1 28
6 0 7
6 1 25
7 0 26
7 1 30
8 0 32
8 1 17
9 0 0
9 1 35
10 0 11
10 1 37
11 0 28
11 1 21
12 0 10
12 1 26
13 0 10
13 1 13
14 0 3
14 1 35
15 0 16
15 1 18
16 0 16
16 1 27
17 0 31
17 1 12
18 0 14
18 1 33
19 0 24
19 1 5
20 0 12
20 1 11
21 0 21
21 1 15
22 0 10
22 1 28
23 0 30
23 1 23
24 0 11
24 1 22
25 0 20
25 1 14
26 0 37
26 1 32
27 0 25
27 1 8
28 0 33
28 1 16
29 0 5
29 1 35
30 0 21
30 1 4
31 0 32
31 1 5
32 0 8
32 1 24
33 0 8
33 1 33
34 0 35
34 1 37
35 0 4
35 1 1
36 0 12
36 1 35
37 0 26
37 1 21
38 0 18
38 1 34
39 0 33
39 1 9
