Machine541
40 2
0 0 26
0 1 11
1 0 35
1 1 17
2 0 32
2 1 21
3 0 23
3 1 27
4 0 26
4 1 18
5 0 7
5 1 28
6 0 4
6 1 28
7 0 35
7 1 32
8 0 16
8 1 1
9 0 31
9 1 27
10 0 17
10 1 26
11 0 9
11 1 9
12 0 26
12 1 30
13 0 20
13 1 38
14 0 39
14 1 23
15 0 21
15 1 25
16 0 34
16 1 14
17 0 14
17 1 12
18 0 37
18 1 7
19 0 31
19 1 15
20 0 19
20 1 6
21 0 1
21 1 13
22 0 17
22 1 19
23 0 4
23 1 7
24 0 1
24 1 30
25 0 8
25 1 39
26 0 33
26 1 37
27 0 14
27 1 11
28 0 2
28 1 20
29 0 19
29 1 37
30 0 37
30 1 17
31 0 13
31 1 14
32 0 13
32 1 22
33 0 3
33 1 32
34 0 34
34 1 39
35 0 4
35 1 24
36 0 33
36 1 3
37 0 13
37 1 21
38 0 1
38 1 19
39 0 36
39 1 37
