Machine470
40 2
0 0 12
0 1 25
1 0 10
1 1 3
2 0 16
2 1 35
3 0 27
3 1 10
4 0 22
4 1 20
5 0 34
5 1 37
6 0 6
6 1 7
7 0 7
7 1 12
8 0 19
8 1 4
9 0 24
9 1 33
10 0 14
10 1 13
11 0 28
11 1 26
12 0 23
12 1 38
13 0 17
13 1 32
14 0 18
14 1 34
15 0 9
15 1 7
16 0 29
16 1 36
17 0 37
17 1 22
18 0 13
18 1 9
19 0 23
19 1 25
20 0 1
20 1 8
21 0 38
21 1 16
22 0 22
22 1 9
23 0 37
23 1 29
24 0 7
24 1 4
25 0 4
25 1 22
26 0 7
26 1 2
27 0 16
27 1 38
28 0 7
28 1 29
29 0 21
29 1 19
30 0 27
30 1 5
31 0 36
31 1 14
32 0 37
32 1 14
33 0 33
33 1 3
34 0 34
34 1 38
35 0 8
35 1 0
36 0 13
36 1 22
37 0 6
37 1 25
38 0 30
38 1 16
39 0 38
39 1 33
