Machine599
40 2
0 0 25
0 1 18
1 0 22
1 1 39
2 0 39
2 1 15
3 0 18
3 1 6
4 0 21
4 1 28
5 0 12
5 1 9
6 0 20
6 1 10
7 0 30
7 1 10
8 0 18
8 1 24
9 0 24
9 1 38
10 0 33
10 1 13
11 0 4
11 1 39
12 0 18
12 1 33
13 0 37
13 1 30
14 0 29
14 1 22
15 0 1
15 1 14
16 0 18
16 1 22
17 0 20
17 1 16
18 0 3
18 1 7
19 0 15
19 1 29
20 0 13
20 1 37
21 0 15
21 1 37
22 0 10
22 1 22
23 0 36
23 1 16
24 0 32
24 1 37
25 0 25
25 1 37
26 0 12
26 1 7
27 0 19
27 1 0
28 0 29
28 1 30
29 0 0
29 1 27
30 0 9
30 1 4
31 0 8
31 1 14
32 0 0
32 1 3
33 0 24
33 1 8
34 0 27
34 1 10
35 0 23
35 1 20
36 0 32
36 1 1
37 0 13
37 1 25
38 0 13
38 1 5
39 0 34
39 1 21
