Machine580
40 2
0 0 15
0 1 38
1 0 19
1 1 24
2 0 7
2 1 0
3 0 4
3 1 32
4 0 9
4 1 33
5 0 19
5 1 13
6 0 36
6 1 0
7 0 23
7 1 39
8 0 21
8 1 2
9 0 8
9 1 38
10 0 19
10 1 33
11 0 29
11 1 13
12 0 1
12 1 11
13 0 8
13 1 6
14 0 12
14 1 1
15 0 20
15 1 15
16 0 16
16 1 9
17 0 1
17 1 31
18 0 28
18 1 38
19 0 32
19 1 32
20 0 18
20 1 15
21 0 37
21 1 15
22 0 3
22 1 1
23 0 18
23 1 23
24 0 19
24 1 23
25 0 12
25 1 10
26 0 15
26 1 17
27 0 2
27 1 25
28 0 7
28 1 37
29 0 1
29 1 4
30 0 14
30 1 30
31 0 6
31 1 14
32 0 4
32 1 12
33 0 0
33 1 20
34 0 38
34 1 35
35 0 19
35 1 28
36 0 37
36 1 24
37 0 12
37 1 24
38 0 12
38 1 32
39 0 13
39 1 0
