Machine449
40 2
0 0 17
0 1 4
1 0 19
1 1 23
2 0 12
2 1 5
3 0 36
3 1 14
4 0 15
4 1 7
5 0 13
5 1 32
6 0 11
6 1 32
7 0 31
7 1 11
8 0 36
8 1 14
9 0 26
9 1 29
10 0 12
10 1 23
11 0 22
11 1 37
12 0 32
12 1 26
13 0 25
13 1 27
14 0 31
14 1 5
15 0 4
15 1 31
16 0 14
16 1 23
17 0 12
17 1 11
18 0 32
18 1 12
19 0 36
19 1 26
20 0 12
20 1 23
21 0 16
21 1 14
22 0 15
22 1 18
23 0 16
23 1 1
24 0 22
24 1 17
25 0 19
25 1 34
26 0 15
26 1 24
27 0 5
27 1 17
28 0 12
28 1 22
29 0 16
29 1 5
30 0 6
30 1 4
31 0 4
31 1 23
32 0 32
32 1 15
33 0 28
33 1 27
34 0 19
34 1 24
35 0 28
35 1 10
36 0 15
36 1 34
37 0 19
37 1 36
38 0 10
38 1 28
39 0 33
39 1 29
