Machine434
40 2
0 0 5
0 1 5
1 0 28
1 1 20
2 0 35
2 1 28
3 0 27
3 1 24
4 0 30
4 1 13
5 0 8
5 1 19
6 0 22
6 1 37
7 0 9
7 1 3
8 0 8
8 1 28
9 0 10
9 1 25
10 0 11
10 1 19
11 0 6
11 1 31
12 0 15
12 1 23
13 0 11
13 1 33
14 0 24
14 1 38
15 0 4
15 1 5
16 0 20
16 1 16
17 0 38
17 1 38
18 0 2
18 1 21
19 0 28
19 1 10
20 0 8
20 1 28
21 0 23
21 1 6
22 0 7
22 1 5
23 0 27
23 1 10
24 0 2
24 1 10
25 0 36
25 1 36
26 0 14
26 1 28
27 0 27
27 1 12
28 0 35
28 1 33
29 0 2
29 1 31
30 0 23
30 1 34
31 0 20
31 1 9
32 0 25
32 1 3
33 0 22
33 1 13
34 0 17
34 1 19
35 0 25
35 1 6
36 0 28
36 1 26
37 0 38
37 1 1
38 0 9
38 1 38
39 0 20
39 1 14
