Machine420
40 2
0 0 34
0 1 21
1 0 24
1 1 31
2 0 29
2 1 38
3 0 21
3 1 39
4 0 9
4 1 37
5 0 7
5 1 39
6 0 8
6 1 25
7 0 9
7 1 30
8 0 36
8 1 37
9 0 13
9 1 34
10 0 12
10 1 26
11 0 33
11 1 32
12 0 13
12 1 18
13 0 16
13 1 28
14 0 9
14 1 38
15 0 5
15 1 22
16 0 29
16 1 28
17 0 31
17 1 22
18 0 19
18 1 24
19 0 31
19 1 24
20 0 36
20 1 13
21 0 9
21 1 23
22 0 8
22 1 21
23 0 7
23 1 7
24 0 18
24 1 33
25 0 24
25 1 10
26 0 23
26 1 6
27 0 23
27 1 13
28 0 13
28 1 30
29 0 25
29 1 0
30 0 29
30 1 33
31 0 27
31 1 18
32 0 14
32 1 35
33 0 5
33 1 31
34 0 10
34 1 29
35 0 4
35 1 38
36 0 17
36 1 18
37 0 26
37 1 36
38 0 35
38 1 8
39 0 35
39 1 1
