Machine439
40 2
0 0 0
0 1 1
1 0 33
1 1 8
2 0 9
2 1 5
3 0 2
3 1 38
4 0 33
4 1 15
5 0 27
5 1 13
6 0 26
6 1 19
7 0 35
7 1 6
8 0 30
8 1 24
9 0 17
9 1 19
10 0 37
10 1 9
11 0 13
11 1 34
12 0 11
12 1 34
13 0 4
13 1 33
14 0 33
14 1 33
15 0 35
15 1 1
16 0 28
16 1 17
17 0 38
17 1 37
18 0 0
18 1 33
19 0 31
19 1 7
20 0 36
20 1 6
21 0 25
21 1 2
22 0 7
22 1 16
23 0 31
23 1 28
24 0 10
24 1 19
25 0 16
25 1 29
26 0 12
26 1 5
27 0 35
27 1 19
28 0 18
28 1 38
29 0 21
29 1 2
30 0 29
30 1 27
31 0 19
31 1 4
32 0 37
32 1 29
33 0 4
33 1 28
34 0 0
34 1 20
35 0 32
35 1 11
36 0 26
36 1 28
37 0 25
37 1 33
38 0 16
38 1 23
39 0 5
39 1 1
