Machine349
40 2
0 0 18
0 1 4
1 0 19
1 1 6
2 0 35
2 1 30
3 0 38
3 1 5
4 0 10
4 1 17
5 0 14
5 1 39
6 0 4
6 1 14
7 0 26
7 1 13
8 0 30
8 1 8
9 0 20
9 1 17
10 0 30
10 1 37
11 0 2
11 1 4
12 0 20
12 1 12
13 0 12
13 1 39
14 0 22
14 1 33
15 0 34
15 1 18
16 0 8
16 1 35
17 0 4
17 1 7
18 0 30
18 1 31
19 0 23
19 1 21
20 0 34
20 1 39
21 0 9
21 1 31
22 0 22
22 1 0
23 0 5
23 1 26
24 0 4
24 1 4
25 0 16
25 1 11
26 0 20
26 1 5
27 0 2
27 1 16
28 0 18
28 1 9
29 0 18
29 1 28
30 0 17
30 1 16
31 0 31
31 1 22
32 0 33
32 1 7
33 0 30
33 1 23
34 0 21
34 1 8
35 0 6
35 1 14
36 0 28
36 1 39
37 0 0
37 1 12
38 0 36
38 1 17
39 0 7
39 1 33
