Machine552
40 2
0 0 26
0 1 28
1 0 32
1 1 8
2 0 9
2 1 18
3 0 21
3 1 0
4 0 14
4 1 33
5 0 23
5 1 38
6 0 38
6 1 0
7 0 36
7 1 1
8 0 34
8 1 21
9 0 2
9 1 17
10 0 9
10 1 5
11 0 25
11 1 36
12 0 7
12 1 24
13 0 30
13 1 24
14 0 25
14 1 2
15 0 6
15 1 39
16 0 16
16 1 5
17 0 18
17 1 4
18 0 23
18 1 37
19 0 26
19 1 13
20 0 12
20 1 2
21 0 15
21 1 20
22 0 38
22 1 25
23 0 12
23 1 26
24 0 38
24 1 39
25 0 8
25 1 27
26 0 8
26 1 5
27 0 28
27 1 12
28 0 3
28 1 30
29 0 36
29 1 37
30 0 20
30 1 22
31 0 5
31 1 34
32 0 3
32 1 5
33 0 23
33 1 24
34 0 6
34 1 0
35 0 18
35 1 17
36 0 23
36 1 29
37 0 39
37 1 16
38 0 7
38 1 19
39 0 31
39 1 30
