Machine338
40 2
0 0 29
0 1 13
1 0 24
1 1 19
2 0 33
2 1 36
3 0 26
3 1 30
4 0 39
4 1 16
5 0 20
5 1 37
6 0 22
6 1 13
7 0 5
7 1 6
8 0 15
8 1 25
9 0 8
9 1 30
10 0 36
10 1 11
11 0 7
11 1 11
12 0 24
12 1 37
13 0 10
13 1 13
14 0 18
14 1 11
15 0 31
15 1 32
16 0 11
16 1 13
17 0 19
17 1 11
18 0 30
18 1 29
19 0 31
19 1 36
20 0 24
20 1 1
21 0 34
21 1 33
22 0 22
22 1 15
23 0 9
23 1 6
24 0 16
24 1 31
25 0 16
25 1 16
26 0 19
26 1 38
27 0 20
27 1 15
28 0 36
28 1 19
29 0 20
29 1 30
30 0 22
30 1 4
31 0 27
31 1 11
32 0 36
32 1 24
33 0 0
33 1 0
34 0 13
34 1 26
35 0 6
35 1 24
36 0 0
36 1 11
37 0 31
37 1 5
38 0 7
38 1 22
39 0 9
39 1 6
