Machine597
40 2
0 0 9
0 1 39
1 0 30
1 1 32
2 0 25
2 1 26
3 0 17
3 1 21
4 0 26
4 1 13
5 0 11
5 1 26
6 0 38
6 1 10
7 0 10
7 1 32
8 0 11
8 1 11
9 0 35
9 1 5
10 0 22
10 1 33
11 0 35
11 1 18
12 0 18
12 1 30
13 0 27
13 1 28
14 0 28
14 1 20
15 0 34
15 1 27
16 0 31
16 1 2
17 0 21
17 1 4
18 0 30
18 1 31
19 0 28
19 1 9
20 0 14
20 1 13
21 0 13
21 1 33
22 0 17
22 1 7
23 0 2
23 1 34
24 0 35
24 1 33
25 0 30
25 1 6
26 0 12
26 1 26
27 0 30
27 1 8
28 0 33
28 1 15
29 0 36
29 1 26
30 0 14
30 1 34
31 0 34
31 1 28
32 0 5
32 1 5
33 0 2
33 1 24
34 0 39
34 1 6
35 0 0
35 1 21
36 0 1
36 1 1
37 0 3
37 1 3
38 0 27
38 1 9
39 0 31
39 1 18
