Machine355
40 2
0 0 22
0 1 35
1 0 34
1 1 24
2 0 17
2 1 18
3 0 39
3 1 29
4 0 36
4 1 14
5 0 6
5 1 16
6 0 37
6 1 1
7 0 12
7 1 28
8 0 27
8 1 28
9 0 19
9 1 35
10 0 38
10 1 14
11 0 26
11 1 10
12 0 34
12 1 14
13 0 14
13 1 38
14 0 23
14 1 16
15 0 4
15 1 26
16 0 28
16 1 30
17 0 28
17 1 5
18 0 32
18 1 24
19 0 22
19 1 8
20 0 4
20 1 33
21 0 35
21 1 23
22 0 20
22 1 21
23 0 35
23 1 5
24 0 26
24 1 19
25 0 27
25 1 23
26 0 22
26 1 0
27 0 22
27 1 39
28 0 21
28 1 30
29 0 26
29 1 31
30 0 33
30 1 5
31 0 32
31 1 18
32 0 10
32 1 10
33 0 35
33 1 32
34 0 3
34 1 9
35 0 4
35 1 21
36 0 38
36 1 18
37 0 6
37 1 24
38 0 38
38 1 35
39 0 34
39 1 10
