Machine550
40 2
0 0 10
0 1 12
1 0 21
1 1 21
2 0 28
2 1 21
3 0 35
3 1 16
4 0 25
4 1 13
5 0 8
5 1 37
6 0 12
6 1 2
7 0 21
7 1 26
8 0 14
8 1 21
9 0 22
9 1 33
10 0 38
10 1 9
11 0 31
11 1 36
12 0 0
12 1 22
13 0 34
13 1 32
14 0 1
14 1 14
15 0 16
15 1 2
16 0 2
16 1 6
17 0 39
17 1 11
18 0 24
18 1 26
19 0 30
19 1 27
20 0 7
20 1 30
21 0 25
21 1 6
22 0 33
22 1 37
23 0 31
23 1 20
24 0 35
24 1 31
25 0 23
25 1 4
26 0 28
26 1 15
27 0 36
27 1 11
28 0 1
28 1 37
29 0 5
29 1 28
30 0 4
30 1 22
31 0 18
31 1 34
32 0 4
32 1 14
33 0 6
33 1 36
34 0 9
34 1 11
35 0 30
35 1 7
36 0 29
36 1 27
37 0 13
37 1 9
38 0 17
38 1 23
39 0 28
39 1 8
