Machine437
40 2
0 0 39
0 1 8
1 0 39
1 1 39
2 0 3
2 1 32
3 0 18
3 1 29
4 0 38
4 1 11
5 0 14
5 1 26
6 0 21
6 1 38
7 0 16
7 1 28
8 0 19
8 1 21
9 0 34
9 1 38
10 0 1
10 1 5
11 0 8
11 1 1
12 0 8
12 1 30
13 0 39
13 1 5
14 0 2
14 1 15
15 0 19
15 1 39
16 0 7
16 1 33
17 0 12
17 1 33
18 0 7
18 1 10
19 0 15
19 1 2
20 0 20
20 1 25
21 0 34
21 1 27
22 0 8
22 1 5
23 0 21
23 1 37
24 0 20
24 1 2
25 0 6
25 1 31
26 0 28
26 1 6
27 0 11
27 1 15
28 0 30
28 1 30
29 0 5
29 1 31
30 0 29
30 1 4
31 0 37
31 1 30
32 0 24
32 1 24
33 0 6
33 1 27
34 0 12
34 1 17
35 0 4
35 1 32
36 0 21
36 1 13
37 0 12
37 1 23
38 0 35
38 1 3
39 0 27
39 1 31
