Machine353
40 2
0 0 9
0 1 24
1 0 35
1 1 11
2 0 12
2 1 14
3 0 21
3 1 15
4 0 32
4 1 23
5 0 22
5 1 19
6 0 26
6 1 10
7 0 36
7 1 12
8 0 24
8 1 0
9 0 28
9 1 15
10 0 11
10 1 21
11 0 1
11 1 33
12 0 18
12 1 20
13 0 8
13 1 28
14 0 2
14 1 35
15 0 4
15 1 19
16 0 25
16 1 8
17 0 16
17 1 11
18 0 27
18 1 24
19 0 3
19 1 37
20 0 27
20 1 19
21 0 30
21 1 19
22 0 24
22 1 17
23 0 13
23 1 24
24 0 26
24 1 26
25 0 3
25 1 9
26 0 25
26 1 34
27 0 32
27 1 14
28 0 11
28 1 17
29 0 30
29 1 30
30 0 39
30 1 15
31 0 24
31 1 17
32 0 35
32 1 20
33 0 22
33 1 26
34 0 23
34 1 22
35 0 28
35 1 8
36 0 8
36 1 39
37 0 16
37 1 3
38 0 30
38 1 15
39 0 36
39 1 24
