Machine575
40 2
0 0 18
0 1 17
1 0 33
1 1 21
2 0 26
2 1 4
3 0 4
3 1 21
4 0 14
4 1 29
5 0 6
5 1 8
6 0 20
6 1 35
7 0 32
7 1 15
8 0 24
8 1 34
9 0 23
9 1 33
10 0 21
10 1 30
11 0 27
11 1 6
12 0 33
12 1 1
13 0 24
13 1 23
14 0 0
14 1 15
15 0 4
15 1 18
16 0 6
16 1 36
17 0 2
17 1 32
18 0 4
18 1 34
19 0 28
19 1 12
20 0 29
20 1 15
21 0 2
21 1 14
22 0 37
22 1 2
23 0 26
23 1 26
24 0 12
24 1 15
25 0 29
25 1 16
26 0 20
26 1 3
27 0 34
27 1 35
28 0 22
28 1 7
29 0 35
29 1 4
30 0 35
30 1 27
31 0 38
31 1 23
32 0 5
32 1 38
33 0 3
33 1 31
34 0 7
34 1 27
35 0 39
35 1 17
36 0 24
36 1 7
37 0 9
37 1 10
38 0 25
38 1 27
39 0 34
39 1 39
