Machine445
40 2
0 0 7
0 1 38
1 0 34
1 1 24
2 0 18
2 1 35
3 0 30
3 1 31
4 0 23
4 1 35
5 0 8
5 1 6
6 0 4
6 1 17
7 0 27
7 1 24
8 0 26
8 1 34
9 0 33
9 1 22
10 0 0
10 1 18
11 0 18
11 1 7
12 0 32
12 1 39
13 0 13
13 1 11
14 0 31
14 1 14
15 0 30
15 1 30
16 0 31
16 1 12
17 0 32
17 1 0
18 0 24
18 1 17
19 0 15
19 1 17
20 0 26
20 1 23
21 0 6
21 1 13
22 0 39
22 1 16
23 0 25
23 1 24
24 0 11
24 1 17
25 0 39
25 1 34
26 0 14
26 1 14
27 0 26
27 1 26
28 0 11
28 1 32
29 0 8
29 1 20
30 0 19
30 1 19
31 0 23
31 1 5
32 0 38
32 1 30
33 0 38
33 1 8
34 0 8
34 1 22
35 0 37
35 1 32
36 0 31
36 1 22
37 0 26
37 1 33
38 0 28
38 1 34
39 0 11
39 1 30
