Machine346
40 2
0 0 38
0 1 16
1 0 23
1 1 0
2 0 10
2 1 32
3 0 15
3 1 11
4 0 5
4 1 6
5 0 26
5 1 27
6 0 23
6 1 19
7 0 15
7 1 5
8 0 0
8 1 28
9 0 8
9 1 13
10 0 30
10 1 22
11 0 0
11 1 13
12 0 30
12 1 16
13 0 5
13 1 3
14 0 15
14 1 11
15 0 24
15 1 24
16 0 37
16 1 28
17 0 15
17 1 21
18 0 39
18 1 20
19 0 25
19 1 3
20 0 23
20 1 38
21 0 31
21 1 20
22 0 10
22 1 7
23 0 22
23 1 39
24 0 13
24 1 22
25 0 9
25 1 35
26 0 3
26 1 27
27 0 27
27 1 35
28 0 26
28 1 36
29 0 11
29 1 23
30 0 25
30 1 22
31 0 1
31 1 1
32 0 0
32 1 27
33 0 4
33 1 1
34 0 26
34 1 5
35 0 19
35 1 27
36 0 35
36 1 29
37 0 28
37 1 14
38 0 0
38 1 24
39 0 20
39 1 5
