Machine301
40 2
0 0 21
0 1 3
1 0 24
1 1 2
2 0 35
2 1 33
3 0 3
3 1 31
4 0 16
4 1 13
5 0 38
5 1 38
6 0 34
6 1 25
7 0 4
7 1 13
8 0 26
8 1 4
9 0 35
9 1 13
10 0 31
10 1 17
11 0 35
11 1 7
12 0 4
12 1 24
13 0 5
13 1 13
14 0 0
14 1 10
15 0 17
15 1 16
16 0 10
16 1 36
17 0 38
17 1 13
18 0 8
18 1 13
19 0 26
19 1 25
20 0 29
20 1 9
21 0 1
21 1 20
22 0 5
22 1 7
23 0 35
23 1 6
24 0 7
24 1 10
25 0 36
25 1 3
26 0 2
26 1 28
27 0 19
27 1 34
28 0 4
28 1 11
29 0 24
29 1 1
30 0 8
30 1 20
31 0 23
31 1 10
32 0 8
32 1 31
33 0 32
33 1 34
34 0 37
34 1 12
35 0 0
35 1 16
36 0 27
36 1 29
37 0 28
37 1 23
38 0 0
38 1 25
39 0 11
39 1 36
