Machine492
40 2
0 0 16
0 1 37
1 0 0
1 1 18
2 0 36
2 1 2
3 0 33
3 1 13
4 0 15
4 1 16
5 0 3
5 1 7
6 0 6
6 1 8
7 0 24
7 1 4
8 0 11
8 1 34
9 0 25
9 1 15
10 0 29
10 1 23
11 0 17
11 1 32
12 0 2
12 1 24
13 0 19
13 1 29
14 0 39
14 1 29
15 0 37
15 1 7
16 0 13
16 1 2
17 0 33
17 1 21
18 0 20
18 1 3
19 0 26
19 1 23
20 0 33
20 1 38
21 0 28
21 1 0
22 0 15
22 1 9
23 0 23
23 1 36
24 0 20
24 1 17
25 0 31
25 1 35
26 0 27
26 1 32
27 0 12
27 1 3
28 0 38
28 1 9
29 0 6
29 1 39
30 0 25
30 1 38
31 0 14
31 1 38
32 0 7
32 1 34
33 0 22
33 1 35
34 0 24
34 1 18
35 0 21
35 1 32
36 0 19
36 1 32
37 0 7
37 1 3
38 0 12
38 1 31
39 0 35
39 1 36
