Machine342
40 2
0 0 13
0 1 24
1 0 33
1 1 15
2 0 9
2 1 30
3 0 31
3 1 36
4 0 26
4 1 8
5 0 14
5 1 38
6 0 15
6 1 38
7 0 22
7 1 27
8 0 14
8 1 35
9 0 38
9 1 25
10 0 39
10 1 5
11 0 2
11 1 24
12 0 32
12 1 7
13 0 12
13 1 1
14 0 33
14 1 11
15 0 14
15 1 27
16 0 26
16 1 39
17 0 15
17 1 4
18 0 36
18 1 26
19 0 11
19 1 29
20 0 9
20 1 38
21 0 22
21 1 25
22 0 27
22 1 12
23 0 28
23 1 2
24 0 26
24 1 5
25 0 2
25 1 10
26 0 6
26 1 27
27 0 28
27 1 38
28 0 10
28 1 10
29 0 17
29 1 5
30 0 25
30 1 6
31 0 34
31 1 8
32 0 24
32 1 34
33 0 36
33 1 33
34 0 22
34 1 9
35 0 39
35 1 8
36 0 28
36 1 19
37 0 12
37 1 28
38 0 2
38 1 20
39 0 10
39 1 18
