Machine590
40 2
0 0 22
0 1 21
1 0 30
1 1 6
2 0 6
2 1 35
3 0 14
3 1 25
4 0 22
4 1 17
5 0 4
5 1 29
6 0 17
6 1 30
7 0 15
7 1 20
8 0 33
8 1 19
9 0 15
9 1 36
10 0 25
10 1 7
11 0 12
11 1 37
12 0 2
12 1 34
13 0 6
13 1 5
14 0 1
14 1 13
15 0 6
15 1 28
16 0 1
16 1 13
17 0 34
17 1 21
18 0 17
18 1 7
19 0 28
19 1 15
20 0 10
20 1 37
21 0 10
21 1 26
22 0 7
22 1 10
23 0 17
23 1 18
24 0 20
24 1 33
25 0 4
25 1 1
26 0 7
26 1 8
27 0 4
27 1 30
28 0 15
28 1 3
29 0 34
29 1 2
30 0 22
30 1 3
31 0 0
31 1 17
32 0 29
32 1 35
33 0 12
33 1 15
34 0 10
34 1 6
35 0 22
35 1 10
36 0 38
36 1 36
37 0 15
37 1 31
38 0 26
38 1 39
39 0 20
39 1 19
