Machine533
40 2
0 0 21
0 1 29
1 0 0
1 1 14
2 0 17
2 1 1
3 0 30
3 1 34
4 0 38
4 1 10
5 0 25
5 1 2
6 0 1
6 1 6
7 0 13
7 1 30
8 0 20
8 1 9
9 0 30
9 1 16
10 0 36
10 1 32
11 0 6
11 1 31
12 0 16
12 1 29
13 0 35
13 1 22
14 0 2
14 1 30
15 0 32
15 1 13
16 0 1
16 1 15
17 0 2
17 1 2
18 0 13
18 1 30
19 0 19
19 1 10
20 0 3
20 1 30
21 0 26
21 1 22
22 0 9
22 1 8
23 0 25
23 1 19
24 0 20
24 1 26
25 0 14
25 1 10
26 0 23
26 1 30
27 0 10
27 1 3
28 0 14
28 1 10
29 0 12
29 1 0
30 0 21
30 1 4
31 0 10
31 1 27
32 0 18
32 1 27
33 0 0
33 1 13
34 0 18
34 1 12
35 0 26
35 1 38
36 0 25
36 1 3
37 0 1
37 1 20
38 0 31
38 1 13
39 0 19
39 1 11
