Machine587
40 2
0 0 8
0 1 39
1 0 37
1 1 39
2 0 16
2 1 13
3 0 6
3 1 4
4 0 23
4 1 36
5 0 7
5 1 3
6 0 38
6 1 4
7 0 35
7 1 35
8 0 32
8 1 32
9 0 32
9 1 19
10 0 5
10 1 21
11 0 24
11 1 1
12 0 36
12 1 3
13 0 31
13 1 0
14 0 1
14 1 0
15 0 39
15 1 12
16 0 24
16 1 12
17 0 26
17 1 14
18 0 18
18 1 8
19 0 35
19 1 21
20 0 14
20 1 11
21 0 16
21 1 15
22 0 18
22 1 26
23 0 10
23 1 26
24 0 17
24 1 14
25 0 1
25 1 2
26 0 0
26 1 14
27 0 9
27 1 8
28 0 32
28 1 11
29 0 26
29 1 34
30 0 34
30 1 18
31 0 3
31 1 20
32 0 6
32 1 13
33 0 14
33 1 14
34 0 32
34 1 35
35 0 33
35 1 26
36 0 14
36 1 0
37 0 9
37 1 14
38 0 29
38 1 30
39 0 14
39 1 2
