Machine328
40 2
0 0 10
0 1 31
1 0 20
1 1 32
2 0 30
2 1 31
3 0 15
3 1 35
4 0 6
4 1 27
5 0 12
5 1 26
6 0 24
6 1 9
7 0 26
7 1 0
8 0 31
8 1 30
9 0 23
9 1 17
10 0 22
10 1 8
11 0 29
11 1 5
12 0 31
12 1 36
13 0 24
13 1 21
14 0 17
14 1 34
15 0 31
15 1 37
16 0 17
16 1 22
17 0 28
17 1 25
18 0 6
18 1 30
19 0 6
19 1 33
20 0 5
20 1 22
21 0 5
21 1 33
22 0 5
22 1 2
23 0 5
23 1 11
24 0 16
24 1 31
25 0 19
25 1 19
26 0 5
26 1 30
27 0 35
27 1 23
28 0 21
28 1 38
29 0 9
29 1 23
30 0 36
30 1 3
31 0 37
31 1 27
32 0 36
32 1 6
33 0 11
33 1 18
34 0 20
34 1 28
35 0 19
35 1 1
36 0 16
36 1 27
37 0 27
37 1 7
38 0 23
38 1 11
39 0 32
39 1 27
