Machine311
40 2
0 0 33
0 1 7
1 0 36
1 1 1
2 0 0
2 1 20
3 0 3
3 1 8
4 0 4
4 1 12
5 0 0
5 1 16
6 0 17
6 1 33
7 0 35
7 1 12
8 0 37
8 1 38
9 0 37
9 1 17
10 0 6
10 1 15
11 0 18
11 1 10
12 0 5
12 1 25
13 0 10
13 1 35
14 0 18
14 1 25
15 0 14
15 1 20
16 0 11
16 1 14
17 0 31
17 1 27
18 0 33
18 1 15
19 0 32
19 1 17
20 0 35
20 1 27
21 0 35
21 1 22
22 0 33
22 1 27
23 0 25
23 1 39
24 0 36
24 1 34
25 0 12
25 1 3
26 0 23
26 1 12
27 0 12
27 1 9
28 0 38
28 1 28
29 0 9
29 1 37
30 0 18
30 1 0
31 0 8
31 1 21
32 0 38
32 1 8
33 0 39
33 1 12
34 0 10
34 1 13
35 0 11
35 1 2
36 0 4
36 1 23
37 0 36
37 1 13
38 0 35
38 1 3
39 0 21
39 1 33
