Machine510
40 2
0 0 0
0 1 5
1 0 24
1 1 26
2 0 11
2 1 18
3 0 17
3 1 3
4 0 13
4 1 23
5 0 29
5 1 38
6 0 21
6 1 8
7 0 2
7 1 0
8 0 28
8 1 36
9 0 15
9 1 37
10 0 27
10 1 30
11 0 25
11 1 0
12 0 28
12 1 34
13 0 38
13 1 39
14 0 7
14 1 14
15 0 27
15 1 20
16 0 16
16 1 30
17 0 35
17 1 24
18 0 4
18 1 37
19 0 25
19 1 3
20 0 18
20 1 31
21 0 33
21 1 7
22 0 21
22 1 38
23 0 39
23 1 33
24 0 9
24 1 16
25 0 1
25 1 31
26 0 31
26 1 27
27 0 28
27 1 35
28 0 21
28 1 29
29 0 26
29 1 21
30 0 29
30 1 19
31 0 13
31 1 26
32 0 7
32 1 35
33 0 3
33 1 17
34 0 25
34 1 3
35 0 2
35 1 39
36 0 32
36 1 3
37 0 26
37 1 38
38 0 35
38 1 33
39 0 17
39 1 1
