Machine564
40 2
0 0 2
0 1 11
1 0 32
1 1 24
2 0 30
2 1 14
3 0 19
3 1 14
4 0 9
4 1 34
5 0 16
5 1 11
6 0 4
6 1 25
7 0 31
7 1 7
8 0 9
8 1 10
9 0 10
9 1 30
10 0 9
10 1 2
11 0 8
11 1 27
12 0 35
12 1 24
13 0 11
13 1 12
14 0 37
14 1 6
15 0 34
15 1 39
16 0 0
16 1 37
17 0 37
17 1 30
18 0 13
18 1 37
19 0 20
19 1 23
20 0 4
20 1 1
21 0 6
21 1 22
22 0 33
22 1 10
23 0 6
23 1 14
24 0 24
24 1 36
25 0 8
25 1 39
26 0 29
26 1 30
27 0 14
27 1 6
28 0 21
28 1 10
29 0 20
29 1 15
30 0 29
30 1 17
31 0 30
31 1 24
32 0 12
32 1 8
33 0 24
33 1 29
34 0 32
34 1 13
35 0 9
35 1 31
36 0 28
36 1 38
37 0 35
37 1 4
38 0 39
38 1 25
39 0 3
39 1 33
