Machine518
40 2
0 0 20
0 1 19
1 0 36
1 1 31
2 0 0
2 1 7
3 0 26
3 1 38
4 0 12
4 1 2
5 0 6
5 1 10
6 0 33
6 1 27
7 0 3
7 1 23
8 0 17
8 1 34
9 0 18
9 1 23
10 0 27
10 1 26
11 0 13
11 1 24
12 0 32
12 1 20
13 0 21
13 1 10
14 0 16
14 1 0
15 0 29
15 1 22
16 0 33
16 1 27
17 0 9
17 1 15
18 0 19
18 1 11
19 0 24
19 1 31
20 0 26
20 1 27
21 0 21
21 1 32
22 0 2
22 1 25
23 0 27
23 1 34
24 0 28
24 1 39
25 0 4
25 1 14
26 0 18
26 1 34
27 0 7
27 1 0
28 0 25
28 1 18
29 0 31
29 1 8
30 0 11
30 1 1
31 0 20
31 1 39
32 0 28
32 1 34
33 0 2
33 1 11
34 0 7
34 1 7
35 0 16
35 1 22
36 0 2
36 1 0
37 0 12
37 1 18
38 0 33
38 1 0
39 0 17
39 1 12
