Machine451
40 2
0 0 25
0 1 1
1 0 8
1 1 19
2 0 8
2 1 5
3 0 36
3 1 26
4 0 29
4 1 39
5 0 37
5 1 32
6 0 31
6 1 9
7 0 10
7 1 37
8 0 32
8 1 22
9 0 10
9 1 15
10 0 19
10 1 17
11 0 23
11 1 11
12 0 20
12 1 32
13 0 32
13 1 22
14 0 38
14 1 9
15 0 25
15 1 37
16 0 32
16 1 37
17 0 11
17 1 17
18 0 2
18 1 6
19 0 8
19 1 13
20 0 15
20 1 19
21 0 10
21 1 11
22 0 17
22 1 33
23 0 8
23 1 3
24 0 13
24 1 1
25 0 9
25 1 25
26 0 29
26 1 38
27 0 17
27 1 31
28 0 8
28 1 16
29 0 19
29 1 5
30 0 26
30 1 38
31 0 17
31 1 33
32 0 0
32 1 13
33 0 11
33 1 19
34 0 20
34 1 24
35 0 1
35 1 13
36 0 16
36 1 28
37 0 1
37 1 9
38 0 30
38 1 29
39 0 12
39 1 14
