Machine524
40 2
0 0 30
0 1 29
1 0 30
1 1 16
2 0 26
2 1 5
3 0 33
3 1 39
4 0 11
4 1 25
5 0 0
5 1 15
6 0 19
6 1 38
7 0 35
7 1 22
8 0 34
8 1 13
9 0 36
9 1 7
10 0 30
10 1 7
11 0 38
11 1 29
12 0 27
12 1 38
13 0 36
13 1 19
14 0 7
14 1 0
15 0 5
15 1 21
16 0 20
16 1 7
17 0 37
17 1 2
18 0 3
18 1 0
19 0 9
19 1 33
20 0 13
20 1 21
21 0 30
21 1 25
22 0 36
22 1 2
23 0 18
23 1 18
24 0 25
24 1 13
25 0 31
25 1 26
26 0 4
26 1 23
27 0 26
27 1 21
28 0 8
28 1 30
29 0 13
29 1 3
30 0 17
30 1 29
31 0 2
31 1 30
32 0 38
32 1 0
33 0 9
33 1 39
34 0 21
34 1 38
35 0 22
35 1 10
36 0 16
36 1 0
37 0 8
37 1 13
38 0 27
38 1 16
39 0 3
39 1 4
