Machine393
40 2
0 0 11
0 1 22
1 0 7
1 1 0
2 0 6
2 1 8
3 0 7
3 1 30
4 0 19
4 1 2
5 0 17
5 1 36
6 0 38
6 1 36
7 0 9
7 1 10
8 0 10
8 1 34
9 0 9
9 1 19
10 0 24
10 1 11
11 0 13
11 1 33
12 0 21
12 1 6
13 0 24
13 1 14
14 0 7
14 1 15
15 0 5
15 1 36
16 0 11
16 1 9
17 0 0
17 1 37
18 0 1
18 1 31
19 0 16
19 1 26
20 0 27
20 1 17
21 0 5
21 1 9
22 0 10
22 1 24
23 0 11
23 1 13
24 0 12
24 1 37
25 0 20
25 1 14
26 0 8
26 1 5
27 0 13
27 1 3
28 0 29
28 1 0
29 0 33
29 1 7
30 0 3
30 1 14
31 0 24
31 1 0
32 0 0
32 1 15
33 0 27
33 1 39
34 0 19
34 1 37
35 0 14
35 1 16
36 0 3
36 1 11
37 0 23
37 1 31
38 0 0
38 1 39
39 0 6
39 1 12
