Machine304
40 2
0 0 21
0 1 22
1 0 19
1 1 34
2 0 36
2 1 17
3 0 22
3 1 20
4 0 19
4 1 26
5 0 39
5 1 9
6 0 20
6 1 33
7 0 13
7 1 28
8 0 14
8 1 32
9 0 10
9 1 15
10 0 18
10 1 11
11 0 24
11 1 30
12 0 21
12 1 36
13 0 33
13 1 22
14 0 12
14 1 11
15 0 5
15 1 26
16 0 28
16 1 20
17 0 21
17 1 7
18 0 5
18 1 22
19 0 15
19 1 37
20 0 8
20 1 33
21 0 30
21 1 39
22 0 27
22 1 23
23 0 20
23 1 21
24 0 38
24 1 24
25 0 39
25 1 20
26 0 19
26 1 28
27 0 10
27 1 33
28 0 24
28 1 28
29 0 31
29 1 20
30 0 12
30 1 20
31 0 24
31 1 28
32 0 26
32 1 29
33 0 33
33 1 24
34 0 32
34 1 38
35 0 35
35 1 20
36 0 17
36 1 20
37 0 24
37 1 30
38 0 14
38 1 12
39 0 0
39 1 23
