Machine361
40 2
0 0 32
0 1 0
1 0 27
1 1 32
2 0 34
2 1 29
3 0 4
3 1 16
4 0 18
4 1 15
5 0 20
5 1 19
6 0 7
6 1 35
7 0 6
7 1 8
8 0 25
8 1 9
9 0 21
9 1 36
10 0 33
10 1 4
11 0 18
11 1 11
12 0 37
12 1 16
13 0 10
13 1 24
14 0 38
14 1 33
15 0 6
15 1 14
16 0 35
16 1 15
17 0 7
17 1 38
18 0 19
18 1 22
19 0 38
19 1 10
20 0 36
20 1 20
21 0 3
21 1 33
22 0 15
22 1 29
23 0 14
23 1 32
24 0 18
24 1 28
25 0 25
25 1 25
26 0 9
26 1 20
27 0 38
27 1 23
28 0 14
28 1 8
29 0 10
29 1 3
30 0 37
30 1 7
31 0 17
31 1 35
32 0 10
32 1 39
33 0 10
33 1 22
34 0 16
34 1 25
35 0 14
35 1 10
36 0 24
36 1 17
37 0 0
37 1 19
38 0 10
38 1 35
39 0 32
39 1 7
