Machine592
40 2
0 0 24
0 1 25
1 0 16
1 1 7
2 0 12
2 1 30
3 0 28
3 1 23
4 0 26
4 1 33
5 0 35
5 1 18
6 0 32
6 1 33
7 0 2
7 1 12
8 0 16
8 1 2
9 0 38
9 1 22
10 0 10
10 1 29
11 0 24
11 1 21
12 0 14
12 1 38
13 0 27
13 1 18
14 0 22
14 1 26
15 0 30
15 1 24
16 0 24
16 1 0
17 0 15
17 1 0
18 0 12
18 1 23
19 0 12
19 1 36
20 0 20
20 1 9
21 0 5
21 1 7
22 0 1
22 1 27
23 0 31
23 1 14
24 0 15
24 1 23
25 0 16
25 1 23
26 0 6
26 1 39
27 0 15
27 1 6
28 0 34
28 1 13
29 0 19
29 1 26
30 0 29
30 1 37
31 0 6
31 1 6
32 0 22
32 1 14
33 0 17
33 1 26
34 0 1
34 1 1
35 0 15
35 1 24
36 0 33
36 1 25
37 0 1
37 1 36
38 0 17
38 1 35
39 0 7
39 1 19
