Machine584
40 2
0 0 4
0 1 1
1 0 36
1 1 7
2 0 12
2 1 34
3 0 32
3 1 25
4 0 29
4 1 14
5 0 20
5 1 38
6 0 18
6 1 28
7 0 7
7 1 9
8 0 33
8 1 9
9 0 23
9 1 6
10 0 34
10 1 39
11 0 6
11 1 16
12 0 21
12 1 27
13 0 38
13 1 34
14 0 39
14 1 17
15 0 10
15 1 20
16 0 18
16 1 7
17 0 9
17 1 19
18 0 24
18 1 6
19 0 18
19 1 4
20 0 14
20 1 30
21 0 6
21 1 20
22 0 26
22 1 13
23 0 21
23 1 36
24 0 36
24 1 27
25 0 34
25 1 36
26 0 32
26 1 10
27 0 14
27 1 21
28 0 10
28 1 10
29 0 0
29 1 37
30 0 24
30 1 6
31 0 5
31 1 11
32 0 9
32 1 9
33 0 19
33 1 8
34 0 16
34 1 4
35 0 10
35 1 5
36 0 28
36 1 1
37 0 33
37 1 3
38 0 25
38 1 24
39 0 23
39 1 6
