Machine364
40 2
0 0 8
0 1 35
1 0 34
1 1 24
2 0 37
2 1 5
3 0 26
3 1 29
4 0 39
4 1 9
5 0 9
5 1 38
6 0 35
6 1 10
7 0 21
7 1 27
8 0 34
8 1 34
9 0 6
9 1 6
10 0 24
10 1 20
11 0 21
11 1 7
12 0 29
12 1 39
13 0 15
13 1 36
14 0 9
14 1 33
15 0 7
15 1 3
16 0 11
16 1 8
17 0 27
17 1 25
18 0 8
18 1 15
19 0 0
19 1 38
20 0 28
20 1 30
21 0 3
21 1 38
22 0 13
22 1 11
23 0 19
23 1 25
24 0 0
24 1 2
25 0 35
25 1 30
26 0 21
26 1 38
27 0 32
27 1 0
28 0 6
28 1 17
29 0 6
29 1 4
30 0 11
30 1 1
31 0 37
31 1 22
32 0 30
32 1 25
33 0 15
33 1 6
34 0 21
34 1 34
35 0 34
35 1 22
36 0 23
36 1 0
37 0 39
37 1 1
38 0 1
38 1 39
39 0 6
39 1 13
