Machine573
40 2
0 0 38
0 1 2
1 0 14
1 1 35
2 0 24
2 1 29
3 0 32
3 1 1
4 0 2
4 1 20
5 0 4
5 1 38
6 0 26
6 1 11
7 0 12
7 1 27
8 0 16
8 1 14
9 0 30
9 1 34
10 0 12
10 1 4
11 0 35
11 1 13
12 0 11
12 1 22
13 0 26
13 1 25
14 0 38
14 1 21
15 0 28
15 1 38
16 0 28
16 1 33
17 0 11
17 1 16
18 0 32
18 1 15
19 0 33
19 1 18
20 0 18
20 1 5
21 0 12
21 1 28
22 0 6
22 1 0
23 0 4
23 1 7
24 0 30
24 1 27
25 0 19
25 1 20
26 0 4
26 1 24
27 0 14
27 1 26
28 0 38
28 1 12
29 0 2
29 1 17
30 0 19
30 1 37
31 0 30
31 1 13
32 0 32
32 1 26
33 0 2
33 1 34
34 0 17
34 1 16
35 0 17
35 1 9
36 0 28
36 1 4
37 0 34
37 1 1
38 0 38
38 1 36
39 0 14
39 1 39
