Machine558
40 2
0 0 5
0 1 0
1 0 25
1 1 23
2 0 20
2 1 5
3 0 5
3 1 16
4 0 22
4 1 25
5 0 24
5 1 36
6 0 22
6 1 36
7 0 9
7 1 16
8 0 32
8 1 7
9 0 31
9 1 3
10 0 3
10 1 36
11 0 20
11 1 38
12 0 2
12 1 18
13 0 38
13 1 37
14 0 38
14 1 9
15 0 1
15 1 13
16 0 7
16 1 31
17 0 10
17 1 32
18 0 10
18 1 20
19 0 11
19 1 16
20 0 25
20 1 4
21 0 18
21 1 12
22 0 20
22 1 0
23 0 21
23 1 25
24 0 12
24 1 29
25 0 29
25 1 21
26 0 1
26 1 20
27 0 22
27 1 4
28 0 35
28 1 29
29 0 17
29 1 20
30 0 24
30 1 4
31 0 27
31 1 0
32 0 37
32 1 22
33 0 11
33 1 20
34 0 14
34 1 34
35 0 16
35 1 25
36 0 16
36 1 19
37 0 24
37 1 15
38 0 4
38 1 7
39 0 22
39 1 10
