Machine438
40 2
0 0 19
0 1 21
1 0 34
1 1 1
2 0 10
2 1 24
3 0 9
3 1 27
4 0 17
4 1 7
5 0 0
5 1 34
6 0 27
6 1 4
7 0 14
7 1 0
8 0 33
8 1 28
9 0 39
9 1 31
10 0 10
10 1 33
11 0 31
11 1 16
12 0 31
12 1 34
13 0 37
13 1 17
14 0 7
14 1 10
15 0 27
15 1 39
16 0 37
16 1 36
17 0 2
17 1 23
18 0 33
18 1 32
19 0 25
19 1 15
20 0 17
20 1 0
21 0 21
21 1 1
22 0 29
22 1 4
23 0 36
23 1 6
24 0 37
24 1 6
25 0 15
25 1 28
26 0 9
26 1 28
27 0 16
27 1 32
28 0 25
28 1 26
29 0 16
29 1 36
30 0 22
30 1 25
31 0 15
31 1 21
32 0 15
32 1 8
33 0 7
33 1 23
34 0 27
34 1 12
35 0 7
35 1 6
36 0 5
36 1 39
37 0 1
37 1 20
38 0 38
38 1 24
39 0 27
39 1 12
