Machine511
40 2
0 0 9
0 1 15
1 0 17
1 1 32
2 0 19
2 1 12
3 0 35
3 1 7
4 0 22
4 1 9
5 0 21
5 1 15
6 0 5
6 1 21
7 0 29
7 1 26
8 0 9
8 1 2
9 0 38
9 1 39
10 0 8
10 1 37
11 0 26
11 1 6
12 0 37
12 1 8
13 0 7
13 1 37
14 0 24
14 1 16
15 0 2
15 1 30
16 0 13
16 1 16
17 0 2
17 1 38
18 0 4
18 1 39
19 0 25
19 1 6
20 0 28
20 1 14
21 0 32
21 1 33
22 0 11
22 1 30
23 0 3
23 1 32
24 0 0
24 1 38
25 0 35
25 1 12
26 0 37
26 1 27
27 0 18
27 1 22
28 0 3
28 1 39
29 0 17
29 1 3
30 0 19
30 1 6
31 0 29
31 1 11
32 0 35
32 1 39
33 0 32
33 1 37
34 0 4
34 1 24
35 0 25
35 1 37
36 0 19
36 1 16
37 0 24
37 1 18
38 0 39
38 1 30
39 0 7
39 1 30
